utt_id,audio_path,predicted,ground_truth,wer,cer
0cd205e90f,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0cd205e90f.flac,त्यो श्रिकिष्ण सँग भन्दा छ।,त्यो श्रीकृष्णसँग भन्दछ,1.3333333333333333,0.2608695652173913
031250d2f9,/kaggle/working/asr_nepali_data/asr_nepali/data/03/031250d2f9.flac,। उत्तरी अस्टरेलिया बाटस अबै,उत्तरी अस्ट्रेलियाबाट सबै,1.3333333333333333,0.24
09589d0808,/kaggle/working/asr_nepali_data/asr_nepali/data/09/09589d0808.flac,पहिलो प्यारा हरुमा लेखिए का,पहिलो प्याराग्राफहरूमा लेखिएका,1.3333333333333333,0.23333333333333334
06879021e4,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06879021e4.flac,प्राप्लत जानका रे अनुसायो,प्राप्त जानकारी अनुसार,1.3333333333333333,0.22727272727272727
078a62a7b6,/kaggle/working/asr_nepali_data/asr_nepali/data/07/078a62a7b6.flac,सिखहर माथि पूर्वत तिर ढोका,शिखरमाथि पूर्वतिर ढोका,1.3333333333333333,0.22727272727272727
0617a8c5f3,/kaggle/working/asr_nepali_data/asr_nepali/data/06/0617a8c5f3.flac,पुच्रै रेनुका सँग दिवाह,पुत्री रेणुकासँग विवाह,1.3333333333333333,0.22727272727272727
06f09012d4,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06f09012d4.flac,जनता सँग हुने गर्दा छ।,जनतासँग हुने गर्दछ,1.3333333333333333,0.2222222222222222
070d257532,/kaggle/working/asr_nepali_data/asr_nepali/data/07/070d257532.flac,अरु संग रहदा भोतिक,अरुसँग रहँदा भौतिक,1.3333333333333333,0.2222222222222222
001907805e,/kaggle/working/asr_nepali_data/asr_nepali/data/00/001907805e.flac,दृष्टिक ओणले किराती विषेष्था,दृष्टिकोणले किराँती विशेषता,1.3333333333333333,0.2222222222222222
0f32721eac,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f32721eac.flac,आदारमा छुवा छो त गर्न,आधारमा छुवाछुत गर्न,1.3333333333333333,0.21052631578947367
08ea7b1b0c,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08ea7b1b0c.flac,उपरक त लेखको पुन रावृति,उपरोक्त लेखको पुनरावृत्ति,1.3333333333333333,0.2
040c30e9f5,/kaggle/working/asr_nepali_data/asr_nepali/data/04/040c30e9f5.flac,दाम डडेल दुराको शिर्ष,धाम डडेलधुराको शीर्ष,1.3333333333333333,0.2
07f040a069,/kaggle/working/asr_nepali_data/asr_nepali/data/07/07f040a069.flac,मक बरा भरिया बरे,मकबरा हरिया भरे,1.3333333333333333,0.2
02ba5d740a,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02ba5d740a.flac,कोसपाल तेट थियो डोरले,कोषपाल टेड थियोडोरले,1.3333333333333333,0.2
033377063d,/kaggle/working/asr_nepali_data/asr_nepali/data/03/033377063d.flac,नि यम अनुसारले खिन्छन्।,नियम अनुसार लेखिन्छन्,1.3333333333333333,0.19047619047619047
07a6b00600,/kaggle/working/asr_nepali_data/asr_nepali/data/07/07a6b00600.flac,संविक्त राजय अमेरिका सँग,संयुक्त राज्य अमेरिकासँग,1.3333333333333333,0.16666666666666666
090f4e58f2,/kaggle/working/asr_nepali_data/asr_nepali/data/09/090f4e58f2.flac,जितपुर फेदी बाग्मती अन्छलको,जितपुरफेदी बागमती अञ्चलको,1.3333333333333333,0.16
02edf221e3,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02edf221e3.flac,किन भने उनीहरु आफुना,किनभने उनीहरू आफ्ना,1.3333333333333333,0.15789473684210525
02e3b7abff,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02e3b7abff.flac,भवानी जी नमस्थे मेतामा,भवानीजी नमस्ते मेटामा,1.3333333333333333,0.14285714285714285
0e4602f883,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e4602f883.flac,जे नाम रोल पा जिल्लामा,झेनाम रोल्पा जिल्लामा,1.3333333333333333,0.14285714285714285
0950a3e9a4,/kaggle/working/asr_nepali_data/asr_nepali/data/09/0950a3e9a4.flac,रन्मा मै कोट तक्सेरा हुकाम,रन्मामैकोट तकसेरा हुकाम,1.3333333333333333,0.13043478260869565
0ec1b66d5c,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0ec1b66d5c.flac,दुई भन्दा बढी शब्द बाट,दुईभन्दा बढी शब्दबाट,1.3333333333333333,0.1
035e912c0f,/kaggle/working/asr_nepali_data/asr_nepali/data/03/035e912c0f.flac,उनन्तीस मे एक वट सात एकमा,२९ मे १८७१ मा,1.25,1.3846153846153846
044ae2bebf,/kaggle/working/asr_nepali_data/asr_nepali/data/04/044ae2bebf.flac,पल्बानेक्स थल्ल रखि आएको छ।,पौराणिक स्थल रहिआएको छ,1.25,0.5454545454545454
0e41ab70cf,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e41ab70cf.flac,कबि तालामको केटीहरु पर्कासे छन्।,कवितारामका कृतिहरू प्रकाशित छन्,1.25,0.45161290322580644
0152fd4cd0,/kaggle/working/asr_nepali_data/asr_nepali/data/01/0152fd4cd0.flac,गाउबाट सहरी करण हुदै छ।,गाउँबाट सहरीकरण हुँदै छ,1.25,0.17391304347826086
0e19083047,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e19083047.flac,[सङ्गीत] म विदावा,म विधवा,1.0,1.5714285714285714
0742dbe65d,/kaggle/working/asr_nepali_data/asr_nepali/data/07/0742dbe65d.flac,भनेदेखि कर्ण सम्भषीहरु,कर्ण शम्शेर,1.0,1.2727272727272727
04b7fe49ab,/kaggle/working/asr_nepali_data/asr_nepali/data/04/04b7fe49ab.flac,,इन्डियन किङ्गफिसर जेटएयर,1.0,1.0
03b10759ad,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03b10759ad.flac,[सङ्गीत],स्टारशिप एल्बम,1.0,1.0
0b13860439,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b13860439.flac,[सङ्गीत],जेठ ३ मा,1.0,1.0
0c9c680b39,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c9c680b39.flac,,पी एच डी,1.0,1.0
0cbcc693d7,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0cbcc693d7.flac,[सङ्गीत],पतेरे खोला,1.0,1.0
0d6e0eb218,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0d6e0eb218.flac,[सङ्गीत],लगभग समान,1.0,1.0
0a024fb483,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a024fb483.flac,बाथवी,कम्प्युटर इन्जिनियरिङ्गले वास्तविक,1.0,0.9411764705882353
075d6a2efe,/kaggle/working/asr_nepali_data/asr_nepali/data/07/075d6a2efe.flac,छौ। छब्बिस सम्म भएको।,२६ सम्म भएको,1.0,0.9166666666666666
0280698d2f,/kaggle/working/asr_nepali_data/asr_nepali/data/02/0280698d2f.flac,मा,डाइरेक्ट म्यानिपुलेसनमा,1.0,0.9130434782608695
055ac579bc,/kaggle/working/asr_nepali_data/asr_nepali/data/05/055ac579bc.flac,बैसा ठियो पिजे,६२ औँ पिजिए,1.0,0.9090909090909091
0d14f2eda8,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0d14f2eda8.flac,अरु गबमा,वल्डकपमा स्पेन र,1.0,0.875
042e22344e,/kaggle/working/asr_nepali_data/asr_nepali/data/04/042e22344e.flac,हो। एक भ्वाग हो।,एक भाग हो,1.0,0.7777777777777778
0db92f215d,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0db92f215d.flac,एसका कारण दुई हजार पाच मा,एड्सका कारण २००५ मा,1.0,0.7368421052631579
043a357549,/kaggle/working/asr_nepali_data/asr_nepali/data/04/043a357549.flac,इपु एक हजार एघारका अनुसार,ईपू १०११ का अनुसार,1.0,0.7222222222222222
01dbe67bee,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01dbe67bee.flac,सुस्ट्रो,कम्युनिस्ट सशस्त्र,1.0,0.7222222222222222
0f4ed4b20a,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f4ed4b20a.flac,झन् प्रिये,क्याम्पस जनप्रिय क्याम्पस,1.0,0.72
07f887bd84,/kaggle/working/asr_nepali_data/asr_nepali/data/07/07f887bd84.flac,२०७,ऐन २०६४,1.0,0.7142857142857143
0ab077d134,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0ab077d134.flac,संसायदु निर्छक्यो।,सञ्चालन हुन सक्यो,1.0,0.7058823529411765
05c326dd45,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05c326dd45.flac,के रखु,केन्द्र हो,1.0,0.7
016cfbe90f,/kaggle/working/asr_nepali_data/asr_nepali/data/01/016cfbe90f.flac,रस्थन १९६ साठीको,र सन् १९६० को,1.0,0.6923076923076923
0440b043e7,/kaggle/working/asr_nepali_data/asr_nepali/data/04/0440b043e7.flac,[सङ्गीत] बन्ने मानिसको सङ्ख्या हो।,बोल्ने मानिसको सङ्ख्या,1.0,0.6818181818181818
040b0ec9f9,/kaggle/working/asr_nepali_data/asr_nepali/data/04/040b0ec9f9.flac,[सङ्गीत] यी सात स्थान लाई,यी सात स्थानलाई,1.0,0.6666666666666666
0756dc7347,/kaggle/working/asr_nepali_data/asr_nepali/data/07/0756dc7347.flac,हाम्रो दोह्रो गोलमा,दोस्रो गोलमा,1.0,0.6666666666666666
032bf553c5,/kaggle/working/asr_nepali_data/asr_nepali/data/03/032bf553c5.flac,बुटा चाहिँ विकिनीय,बुढाजी विकि नियम,1.0,0.625
0e8f399ce4,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e8f399ce4.flac,कर्ण्डानी हुन्छ,कर्णाली अञ्चल,1.0,0.6153846153846154
077e959667,/kaggle/working/asr_nepali_data/asr_nepali/data/07/077e959667.flac,त्रिपन्न व्यक्ति गच्चन्दा,५३ व्यक्तिगत चन्दा,1.0,0.6111111111111112
080c872f0b,/kaggle/working/asr_nepali_data/asr_nepali/data/08/080c872f0b.flac,मा माच्छा सम्बन्धी,प्रोफाइल प्रोजेक्टमा माछासम्बन्धी,1.0,0.6060606060606061
0e1531448f,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e1531448f.flac,लिन्या ले,निर्णय लिए,1.0,0.6
05a5716243,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05a5716243.flac,सुत्राफल भर्ग,क्षेत्रफल वर्ग कि मि,1.0,0.6
0edb96e248,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0edb96e248.flac,हुन्छ समात २० समय समयमा,समाजद्वारा समय समयमा,1.0,0.6
08f15c7b75,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08f15c7b75.flac,दिल्लामा बर्ने तिरचालीस,जिल्लामा पर्ने ४३,1.0,0.5882352941176471
0dfccb948c,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0dfccb948c.flac,उनीहरुले भाइवालिन,उनले भायोलिन,1.0,0.5833333333333334
05070384b9,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05070384b9.flac,चमुखमा यो,समूहमा युवती,1.0,0.5833333333333334
00f967ce9b,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00f967ce9b.flac,माथि पढ्दा छ।,फुट माथि पर्दछ,1.0,0.5714285714285714
02b0bb9df5,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02b0bb9df5.flac,दिन अनुरत गरे। त्यो,दिन अनुरोध गरे,1.0,0.5714285714285714
